duration,pdays,previous,balance,campaign,job,poutcome,deposit
431,-1,0,2239,1,4,3,1
449,-1,0,1977,1,9,3,1
271,-1,0,0,1,4,2,1
271,-1,0,2145,1,7,0,1
554,-1,0,116,2,9,3,1
223,-1,0,620,1,8,2,1
182,-1,0,307,2,4,3,1
460,-1,0,3462,1,4,2,1
198,-1,0,3462,1,8,2,1
148,-1,0,3462,2,7,3,1
293,-1,0,428,2,4,3,1
545,-1,0,3462,2,4,2,1
231,-1,0,2509,2,1,3,1
643,-1,0,255,2,4,1,1
643,-1,0,616,1,4,1,1
282,-1,0,733,1,0,2,1
464,-1,0,439,1,5,0,1
124,-1,0,590,1,9,3,1
421,-1,0,567,1,1,3,1
643,-1,0,689,2,8,3,1
643,-1,0,386,1,9,3,1
269,-1,0,0,1,9,0,1
643,-1,0,957,2,4,3,1
612,-1,0,312,6,9,3,1
288,-1,0,167,1,1,2,1
643,-1,0,3462,1,5,3,1
213,-1,0,3462,4,4,3,1
226,-1,0,707,1,0,3,1
377,-1,0,466,1,7,3,1
158,-1,0,152,2,7,3,1
262,-1,0,1612,2,9,1,1
117,-1,0,911,2,9,0,1
214,-1,0,27,1,9,1,1
315,-1,0,6,1,9,3,1
242,-1,0,253,2,8,3,1
414,-1,0,705,2,9,0,1
601,-1,0,109,2,9,0,1
133,-1,0,3462,1,8,2,1
643,-1,0,3399,1,9,1,1
640,-1,0,79,1,4,3,1
482,-1,0,243,1,4,3,1
91,-1,0,138,1,9,1,1
176,-1,0,1317,1,4,3,1
165,-1,0,2714,1,5,0,1
208,-1,0,3462,2,4,1,1
643,-1,0,846,1,5,3,1
390,-1,0,326,1,8,3,1
445,-1,0,100,1,8,3,1
226,-1,0,304,2,8,3,1
396,-1,0,39,3,8,3,1
208,-1,0,312,2,4,2,1
253,-1,0,906,1,0,3,1
185,-1,0,524,1,0,3,1
229,-1,0,1081,3,6,3,1
189,-1,0,983,2,0,3,1
439,-1,0,2232,1,0,2,1
242,-1,0,1967,1,0,2,1
145,-1,0,1406,1,0,3,1
155,-1,0,157,3,0,3,1
122,-1,0,0,2,0,3,1
643,-1,0,2509,3,0,2,1
329,-1,0,1368,1,9,1,1
367,-1,0,3076,2,5,3,1
412,-1,0,3462,1,4,3,1
165,-1,0,3462,1,0,3,1
223,-1,0,760,3,0,0,1
311,-1,0,277,2,8,3,1
513,-1,0,253,6,4,3,1
324,-1,0,602,3,0,2,1
295,-1,0,473,1,4,3,1
264,-1,0,1167,1,4,3,1
377,-1,0,343,1,10,3,1
205,-1,0,1808,1,4,2,1
287,-1,0,1199,1,9,3,1
263,-1,0,70,1,3,3,1
166,-1,0,1723,2,1,3,1
327,-1,0,1323,1,4,3,1
69,-1,0,2552,1,0,0,1
326,-1,0,2613,1,4,3,1
643,-1,0,0,1,0,3,1
643,-1,0,938,1,9,3,1
643,-1,0,284,1,9,3,1
335,-1,0,1059,2,4,3,1
412,-1,0,1684,2,9,3,1
177,-1,0,534,2,4,3,1
251,-1,0,293,1,9,2,1
339,-1,0,262,1,1,3,1
174,-1,0,0,1,7,2,1
114,-1,0,2367,1,4,1,1
192,-1,0,31,1,7,3,1
215,-1,0,3462,2,4,3,1
235,-1,0,3343,1,6,3,1
643,-1,0,804,1,10,3,1
253,-1,0,1011,1,8,3,1
643,-1,0,-528,2,0,3,1
220,-1,0,1840,1,4,1,1
314,-1,0,1451,1,1,3,1
163,-1,0,2351,2,4,2,1
479,-1,0,1623,1,4,3,1
395,-1,0,597,1,0,3,1
350,-1,0,611,1,4,3,1
199,-1,0,313,1,0,2,1
294,-1,0,1954,1,4,3,1
643,-1,0,307,1,4,3,1
596,-1,0,3462,1,10,3,1
169,-1,0,2160,1,1,3,1
195,-1,0,1005,1,9,3,1
103,-1,0,1988,1,0,2,1
417,-1,0,1117,1,7,3,1
160,-1,0,3370,2,9,3,1
270,-1,0,109,1,0,3,1
271,-1,0,1376,2,7,2,1
643,-1,0,523,1,9,0,1
74,-1,0,3462,1,9,2,1
84,-1,0,653,1,0,3,1
261,-1,0,64,2,8,3,1
245,-1,0,1165,1,9,3,1
263,-1,0,3462,1,7,0,1
310,-1,0,1568,1,1,1,1
482,-1,0,3109,2,1,3,1
643,-1,0,3462,2,9,2,1
253,-1,0,189,2,2,3,1
192,-1,0,2467,1,1,3,1
181,-1,0,3462,3,4,0,1
250,-1,0,1354,2,9,3,1
163,-1,0,23,1,9,0,1
541,-1,0,0,3,9,3,1
262,-1,0,978,2,10,2,1
206,-1,0,294,4,9,3,1
115,-1,0,409,2,6,2,1
592,-1,0,261,4,0,3,1
437,-1,0,3462,1,2,3,1
313,-1,0,3462,2,4,3,1
643,-1,0,2913,1,1,0,1
198,-1,0,2240,1,4,3,1
321,-1,0,5,1,1,3,1
296,-1,0,150,4,0,3,1
411,-1,0,882,1,9,3,1
593,-1,0,366,1,4,3,1
165,-1,0,1189,1,8,3,1
224,-1,0,204,2,0,3,1
340,-1,0,637,1,4,0,1
591,-1,0,2383,2,4,3,1
385,-1,0,1231,2,9,2,1
238,-1,0,3340,3,4,3,1
170,-1,0,200,1,0,3,1
539,-1,0,48,1,1,3,1
300,-1,0,2786,2,4,2,1
200,-1,0,3462,1,5,3,1
643,-1,0,201,1,10,0,1
643,-1,0,389,1,1,3,1
643,-1,0,3462,2,1,2,1
643,-1,0,889,2,1,1,1
187,-1,0,481,1,4,1,1
510,-1,0,810,3,4,3,1
328,-1,0,52,2,7,2,1
262,-1,0,108,2,4,3,1
207,-1,0,684,1,0,3,1
449,-1,0,2071,1,4,3,1
182,-1,0,339,1,7,3,1
224,-1,0,572,1,4,3,1
400,-1,0,1779,1,8,3,1
217,-1,0,132,1,8,3,1
160,-1,0,3462,1,0,3,1
352,-1,0,0,2,7,0,1
643,-1,0,205,1,4,3,1
323,-1,0,317,1,9,1,1
160,-1,0,3462,1,4,1,1
194,-1,0,419,1,4,3,1
96,-1,0,1130,2,9,2,1
94,-1,0,1662,2,0,3,1
136,-1,0,1871,1,0,3,1
81,-1,0,1190,2,2,0,1
147,-1,0,563,1,1,0,1
121,-1,0,6,4,10,3,1
89,-1,0,594,2,7,3,1
643,-1,0,617,1,4,2,1
124,-1,0,538,2,8,3,1
282,-1,0,303,3,0,0,1
592,-1,0,985,3,0,0,1
397,-1,0,897,1,0,3,1
324,-1,0,171,1,4,2,1
275,-1,0,1633,1,4,3,1
199,-1,0,1085,1,0,2,1
255,-1,0,1980,1,5,3,1
462,-1,0,1933,1,9,3,1
302,-1,0,1841,1,5,3,1
149,-1,0,42,1,6,2,1
191,-1,0,794,1,8,3,1
643,-1,0,905,1,9,3,1
207,-1,0,3462,1,4,3,1
493,-1,0,0,2,5,3,1
509,-1,0,874,1,4,3,1
643,-1,0,3462,1,1,3,1
159,-1,0,0,2,9,3,1
522,-1,0,745,3,3,3,1
207,-1,0,924,2,4,2,1
577,-1,0,216,3,10,3,1
366,-1,0,1159,1,10,3,1
201,-1,0,3290,2,6,3,1
548,-1,0,582,2,10,3,1
438,-1,0,380,2,4,3,1
126,-1,0,682,2,1,2,1
244,-1,0,92,6,7,3,1
157,-1,0,66,2,9,3,1
107,-1,0,252,3,9,3,1
138,-1,0,3462,3,0,3,1
458,-1,0,2094,6,6,3,1
301,-1,0,294,3,9,3,1
243,-1,0,1177,4,1,3,1
234,-1,0,3462,2,0,2,1
643,-1,0,3407,4,2,2,1
529,-1,0,3462,2,4,3,1
221,-1,0,3462,6,9,3,1
126,-1,0,12,6,7,3,1
95,-1,0,544,6,4,0,1
491,-1,0,3462,2,6,1,1
532,-1,0,1612,2,4,1,1
95,-1,0,718,1,4,3,1
351,-1,0,3462,6,0,3,1
372,-1,0,914,1,7,3,1
288,-1,0,1306,1,2,3,1
415,-1,0,259,1,9,2,1
382,-1,0,-1206,2,5,3,1
257,-1,0,372,1,4,3,1
181,-1,0,3462,2,4,3,1
284,-1,0,505,1,7,3,1
220,-1,0,1776,1,8,1,1
188,-1,0,3462,1,4,3,1
155,-1,0,1595,1,0,0,1
322,-1,0,1000,1,0,2,1
89,-1,0,138,2,0,3,1
173,-1,0,561,1,4,3,1
129,-1,0,170,1,4,3,1
136,-1,0,502,2,4,3,1
263,-1,0,379,2,1,3,1
245,-1,0,3462,2,9,3,1
162,-1,0,689,3,7,3,1
643,-1,0,2567,4,9,3,1
235,-1,0,443,3,4,3,1
259,-1,0,2074,2,5,3,1
270,-1,0,2374,2,4,0,1
280,-1,0,1347,6,7,1,1
293,-1,0,3462,5,4,0,1
295,-1,0,3462,3,4,3,1
643,-1,0,425,1,5,0,1
269,-1,0,997,1,4,2,1
643,-1,0,3462,1,5,3,1
459,-1,0,2061,1,0,0,1
586,-1,0,0,1,5,3,1
128,-1,0,2887,1,5,3,1
157,-1,0,1464,1,4,3,1
224,-1,0,1315,1,4,3,1
377,-1,0,466,1,8,3,1
571,-1,0,2383,2,4,3,1
140,-1,0,1649,3,2,3,1
260,-1,0,132,2,6,2,1
260,-1,0,482,2,5,3,1
342,-1,0,203,2,1,3,1
275,-1,0,88,1,1,3,1
356,-1,0,2881,1,7,3,1
363,-1,0,668,1,5,3,1
218,-1,0,73,1,9,3,1
367,-1,0,1309,1,4,3,1
566,-1,0,2763,1,4,2,1
643,-1,0,2959,1,2,0,1
396,-1,0,930,1,9,3,1
643,-1,0,3462,1,4,2,1
478,-1,0,0,2,3,3,1
503,-1,0,19,2,0,2,1
135,-1,0,625,2,1,0,1
272,-1,0,3462,1,0,3,1
176,-1,0,1137,1,1,3,1
247,-1,0,1329,2,4,3,1
353,-1,0,1044,2,5,3,1
203,-1,0,302,1,7,3,1
264,-1,0,330,1,10,2,1
446,-1,0,2857,1,6,3,1
175,-1,0,68,1,10,3,1
643,-1,0,1524,6,1,3,1
409,-1,0,1633,2,0,3,1
438,-1,0,0,2,2,1,1
257,-1,0,507,1,4,3,1
308,-1,0,643,2,1,3,1
270,-1,0,2785,3,4,3,1
227,-1,0,137,2,9,3,1
316,-1,0,870,4,7,3,1
429,-1,0,3462,1,5,3,1
371,-1,0,3462,1,5,3,1
297,-1,0,51,1,0,3,1
284,-1,0,1032,1,4,3,1
643,-1,0,981,2,7,2,1
180,-1,0,431,2,9,3,1
376,-1,0,203,1,5,3,1
224,-1,0,3462,1,4,3,1
370,-1,0,3462,1,10,0,1
495,-1,0,111,2,8,3,1
643,-1,0,565,1,5,3,1
388,-1,0,889,1,3,3,1
167,-1,0,202,1,4,0,1
361,-1,0,307,1,4,0,1
341,-1,0,0,1,8,0,1
643,-1,0,429,2,5,3,1
643,-1,0,3462,2,5,3,1
340,-1,0,2557,1,9,1,1
349,-1,0,3122,1,4,3,1
576,-1,0,922,1,1,3,1
315,-1,0,3462,2,4,3,1
153,-1,0,185,1,8,3,1
97,-1,0,151,3,4,3,1
253,-1,0,829,2,8,3,1
104,-1,0,103,2,8,3,1
336,-1,0,79,4,1,3,1
169,-1,0,1609,2,4,3,1
323,-1,0,2489,2,4,1,1
125,-1,0,989,2,1,3,1
139,-1,0,58,5,8,3,1
332,-1,0,323,2,2,0,1
486,-1,0,3462,5,4,3,1
576,-1,0,219,1,4,2,1
643,-1,0,1240,1,4,3,1
218,-1,0,1228,1,0,3,1
642,-1,0,1660,1,4,3,1
185,-1,0,914,1,4,3,1
600,-1,0,1699,1,9,3,1
505,-1,0,1167,1,9,2,1
249,-1,0,3462,1,5,3,1
173,-1,0,1646,1,9,2,1
120,-1,0,242,2,4,2,1
409,-1,0,382,4,9,3,1
643,-1,0,2383,2,4,2,1
475,-1,0,2666,2,6,2,1
211,-1,0,1718,1,0,3,1
389,-1,0,1147,1,4,2,1
414,-1,0,216,1,8,3,1
277,-1,0,153,1,0,3,1
254,-1,0,1791,1,4,3,1
253,-1,0,86,1,4,2,1
179,-1,0,3462,2,4,1,1
385,-1,0,292,2,8,0,1
150,-1,0,1291,1,10,2,1
270,-1,0,175,2,4,3,1
355,-1,0,0,1,7,3,1
131,-1,0,0,2,4,2,1
643,-1,0,0,1,0,0,1
256,-1,0,3462,1,11,3,1
254,-1,0,701,2,5,3,1
550,-1,0,3,1,5,3,1
345,-1,0,405,2,4,3,1
342,-1,0,168,1,5,3,1
206,-1,0,3462,2,0,3,1
324,-1,0,3462,1,4,3,1
79,-1,0,3462,1,4,0,1
643,-1,0,3462,1,9,3,1
255,-1,0,3462,1,7,3,1
147,-1,0,2,2,5,3,1
273,-1,0,1536,1,0,0,1
530,-1,0,1612,2,5,3,1
456,-1,0,1211,1,10,3,1
155,-1,0,96,1,0,2,1
262,-1,0,0,1,4,2,1
166,-1,0,1534,1,0,1,1
215,-1,0,3403,1,7,0,1
221,-1,0,687,1,10,2,1
130,-1,0,3462,1,9,3,1
353,-1,0,538,2,2,3,1
212,-1,0,2600,1,5,3,1
217,-1,0,0,1,8,2,1
231,-1,0,1034,3,4,3,1
167,-1,0,108,1,8,3,1
559,-1,0,3462,1,9,1,1
252,-1,0,3444,1,5,2,1
235,-1,0,1815,1,6,0,1
290,-1,0,3462,1,6,3,1
294,-1,0,3462,3,4,2,1
265,-1,0,201,1,1,2,1
643,-1,0,190,2,10,3,1
176,-1,0,94,2,7,0,1
643,-1,0,1311,1,3,3,1
167,-1,0,589,1,9,0,1
408,-1,0,1853,1,5,3,1
254,-1,0,3462,1,1,3,1
140,-1,0,201,1,10,3,1
229,-1,0,533,2,4,2,1
315,-1,0,3462,2,4,3,1
149,-1,0,994,1,9,0,1
349,-1,0,96,1,0,0,1
643,-1,0,1600,1,4,3,1
221,-1,0,100,1,0,2,1
175,-1,0,260,2,0,0,1
206,-1,0,1013,1,6,0,1
589,-1,0,413,2,1,3,1
182,-1,0,181,1,7,2,1
449,-1,0,123,1,8,3,1
582,-1,0,353,1,6,3,1
643,-1,0,2794,2,9,3,1
239,-1,0,3462,2,4,0,1
641,-1,0,2970,1,5,3,1
178,-1,0,3462,2,8,3,1
643,-1,0,2223,1,0,3,1
147,-1,0,3462,2,4,0,1
398,-1,0,116,4,9,0,1
307,-1,0,2987,1,4,3,1
267,-1,0,608,1,8,3,1
643,-1,0,48,3,4,0,1
306,-1,0,113,1,4,0,1
338,-1,0,498,2,1,2,1
188,-1,0,2643,3,9,2,1
255,-1,0,1337,2,7,2,1
293,-1,0,618,1,7,2,1
289,-1,0,451,2,9,3,1
562,-1,0,0,2,5,3,1
489,-1,0,11,5,10,3,1
643,-1,0,1165,3,1,0,1
414,-1,0,2465,1,4,3,1
148,-1,0,41,2,0,3,1
315,-1,0,35,2,0,2,1
399,-1,0,3169,1,7,0,1
234,-1,0,14,1,9,3,1
496,-1,0,431,2,8,3,1
293,-1,0,616,2,4,2,1
227,-1,0,3324,2,5,0,1
204,-1,0,113,3,9,0,1
643,-1,0,3462,1,4,3,1
320,-1,0,3462,2,5,2,1
393,-1,0,2067,2,4,2,1
479,-1,0,376,1,9,3,1
284,-1,0,842,3,5,3,1
354,-1,0,1235,3,9,3,1
640,-1,0,1,2,4,2,1
156,-1,0,1276,2,4,3,1
225,-1,0,44,1,10,3,1
209,-1,0,255,2,0,2,1
436,-1,0,926,1,10,2,1
326,-1,0,1506,3,4,3,1
137,-1,0,444,1,8,2,1
185,-1,0,557,1,4,3,1
125,-1,0,535,1,1,3,1
94,-1,0,2671,4,4,3,1
276,-1,0,896,2,9,3,1
201,-1,0,528,1,4,3,1
391,-1,0,209,3,5,0,1
190,-1,0,226,3,4,0,1
498,-1,0,1974,2,10,0,1
643,-1,0,942,3,2,1,1
260,-1,0,336,3,1,1,1
308,-1,0,-306,1,0,2,1
348,-1,0,3462,1,4,3,1
199,-1,0,276,1,5,3,1
286,-1,0,0,1,5,3,1
220,-1,0,1189,1,7,3,1
343,-1,0,431,2,4,0,1
643,-1,0,2218,1,9,3,1
606,-1,0,1495,1,5,2,1
156,-1,0,828,1,4,0,1
205,-1,0,3462,1,4,3,1
215,-1,0,948,1,8,0,1
161,-1,0,48,1,8,0,1
148,-1,0,0,1,3,0,1
216,-1,0,537,1,4,3,1
193,-1,0,1938,1,9,2,1
532,-1,0,3462,1,9,0,1
441,-1,0,443,1,5,3,1
574,-1,0,132,1,0,2,1
225,-1,0,3411,2,9,3,1
335,-1,0,1,1,5,3,1
240,-1,0,3462,2,0,1,1
164,-1,0,976,1,4,3,1
634,-1,0,2531,1,4,3,1
232,-1,0,1270,3,4,3,1
145,-1,0,3462,1,4,2,1
195,-1,0,3462,1,9,1,1
338,-1,0,691,1,8,3,1
267,-1,0,347,1,2,3,1
474,-1,0,3462,1,6,3,1
217,-1,0,3462,1,9,0,1
195,-1,0,1756,1,4,3,1
184,-1,0,3462,1,3,3,1
273,-1,0,3462,1,4,2,1
228,-1,0,215,4,8,1,1
216,-1,0,106,3,0,2,1
374,-1,0,0,1,4,3,1
273,-1,0,469,1,8,1,1
276,-1,0,2326,1,5,3,1
531,-1,0,3370,2,9,2,1
116,-1,0,144,1,8,3,1
126,-1,0,733,1,0,2,1
343,-1,0,-309,2,5,2,1
534,-1,0,3462,3,5,3,1
643,-1,0,61,1,1,2,1
438,-1,0,1047,1,10,2,1
130,-1,0,265,2,4,2,1
467,-1,0,117,2,9,1,1
232,-1,0,3462,2,3,3,1
511,-1,0,106,1,1,0,1
192,-1,0,127,1,9,2,1
479,-1,0,380,1,5,3,1
412,-1,0,0,2,5,3,1
242,-1,0,255,6,4,2,1
291,-1,0,2145,2,7,2,1
128,-1,0,91,3,3,3,1
314,-1,0,1853,1,5,3,1
323,-1,0,3462,1,9,3,1
189,-1,0,0,1,5,3,1
186,-1,0,1129,1,5,3,1
624,-1,0,108,1,5,3,1
257,-1,0,1696,1,4,0,1
643,-1,0,854,4,4,0,1
157,-1,0,223,2,4,1,1
259,-1,0,40,3,1,2,1
212,-1,0,2048,1,5,3,1
445,-1,0,3462,3,9,3,1
398,-1,0,539,2,9,0,1
81,-1,0,590,1,9,2,1
162,-1,0,780,2,10,3,1
207,-1,0,1464,3,1,1,1
622,-1,0,1311,1,10,3,1
173,-1,0,7,1,4,1,1
370,-1,0,636,1,9,2,1
261,-1,0,3462,1,1,3,1
155,-1,0,1872,2,0,0,1
207,-1,0,490,6,4,0,1
160,-1,0,118,3,8,0,1
473,-1,0,3462,2,4,2,1
186,-1,0,1504,3,4,2,1
267,-1,0,2087,1,1,0,1
470,-1,0,3462,1,4,0,1
219,-1,0,201,1,1,0,1
265,-1,0,119,2,4,2,1
120,-1,0,3462,1,4,2,1
212,-1,0,1113,1,4,3,1
82,-1,0,1596,1,0,3,1
181,-1,0,2635,1,4,0,1
378,-1,0,568,2,9,2,1
140,-1,0,2626,2,5,3,1
233,-1,0,3462,2,5,3,1
121,-1,0,528,3,7,1,1
260,-1,0,2552,1,0,2,1
365,-1,0,3343,1,6,2,1
331,-1,0,995,1,0,1,1
643,-1,0,3462,1,10,2,1
316,-1,0,0,3,0,3,1
328,-1,0,2587,2,4,2,1
643,-1,0,3462,1,4,0,1
643,-1,0,3462,1,0,3,1
230,-1,0,1231,1,9,2,1
643,-1,0,3443,3,5,3,1
563,-1,0,2568,1,0,1,1
569,-1,0,1644,4,5,3,1
281,-1,0,1354,3,9,2,1
350,-1,0,602,1,0,2,1
219,-1,0,1795,1,5,3,1
211,-1,0,0,1,9,0,1
587,-1,0,268,1,4,3,1
351,-1,0,52,1,7,2,1
231,-1,0,924,1,4,2,1
293,-1,0,3033,1,5,3,1
495,-1,0,3462,1,0,2,1
206,-1,0,0,1,5,3,1
169,-1,0,108,1,8,3,1
165,-1,0,409,1,6,2,1
445,-1,0,726,2,9,3,1
260,-1,0,1871,1,0,2,1
137,-1,0,1094,1,4,3,1
519,-1,0,2915,1,4,0,1
140,-1,0,480,1,8,3,1
400,-1,0,1227,2,4,2,1
376,-1,0,1205,2,4,3,1
298,-1,0,161,3,1,3,1
475,-1,0,802,5,5,3,1
276,-1,0,723,1,5,0,1
394,-1,0,3462,1,5,3,1
234,-1,0,147,1,4,0,1
408,-1,0,0,1,5,3,1
345,-1,0,1416,1,10,3,1
397,-1,0,3462,1,5,3,1
344,-1,0,3462,1,4,0,1
344,-1,0,555,1,0,3,1
278,-1,0,158,2,4,0,1
259,-1,0,261,2,0,2,1
84,-1,0,786,3,4,3,1
230,-1,0,27,3,2,3,1
260,-1,0,0,3,11,2,1
212,-1,0,2815,1,0,3,1
285,-1,0,3082,1,9,3,1
91,-1,0,1233,1,9,1,1
210,-1,0,739,1,5,3,1
108,-1,0,640,2,1,0,1
106,-1,0,1843,2,5,3,1
240,-1,0,322,2,1,1,1
643,-1,0,3462,4,4,1,1
290,-1,0,1765,2,5,3,1
335,-1,0,1236,4,5,3,1
185,-1,0,3462,2,0,3,1
643,-1,0,934,5,5,3,1
170,-1,0,1013,1,9,0,1
643,-1,0,596,1,9,3,1
215,-1,0,3462,1,0,3,1
107,-1,0,3109,2,1,2,1
173,-1,0,388,2,3,0,1
89,-1,0,262,2,1,2,1
643,-1,0,654,1,7,3,1
126,-1,0,1855,2,9,1,1
91,-1,0,810,1,4,2,1
106,-1,0,1664,1,10,2,1
643,-1,0,362,1,4,2,1
643,-1,0,1293,3,9,2,1
152,-1,0,874,1,4,2,1
292,-1,0,3462,1,3,3,1
387,-1,0,3462,1,9,3,1
543,-1,0,2817,1,4,3,1
643,-1,0,1646,5,4,3,1
267,-1,0,808,2,4,0,1
643,-1,0,44,2,5,1,1
643,-1,0,425,1,5,2,1
83,-1,0,2367,1,4,2,1
173,-1,0,3462,1,1,2,1
239,-1,0,1000,1,0,2,1
369,-1,0,3462,1,5,3,1
299,-1,0,3462,1,4,2,1
261,-1,0,2601,1,0,3,1
643,-1,0,238,1,4,3,1
210,-1,0,0,1,5,3,1
299,-1,0,3371,2,4,3,1
341,-1,0,3462,3,4,2,1
316,-1,0,16,1,4,1,1
117,-1,0,1451,1,1,2,1
643,-1,0,0,2,2,3,1
194,-1,0,132,1,8,2,1
238,-1,0,189,1,9,2,1
101,-1,0,288,1,4,3,1
137,-1,0,1027,1,4,0,1
502,-1,0,3462,1,4,1,1
194,-1,0,1464,2,4,2,1
643,-1,0,3462,2,4,2,1
215,-1,0,2917,1,5,3,1
144,-1,0,158,1,9,3,1
643,-1,0,1588,1,5,3,1
296,-1,0,282,3,4,3,1
201,-1,0,3462,1,4,0,1
290,-1,0,1185,1,0,0,1
335,-1,0,895,1,11,3,1
147,-1,0,1857,1,1,1,1
234,-1,0,3462,2,9,2,1
153,-1,0,565,1,5,2,1
611,-1,0,1781,2,4,2,1
266,-1,0,3415,3,0,2,1
261,-1,0,3462,1,0,2,1
511,-1,0,12,3,10,0,1
138,-1,0,139,1,9,3,1
180,-1,0,2488,1,8,3,1
146,-1,0,3462,1,5,3,1
411,-1,0,361,2,4,3,1
79,-1,0,2109,2,2,3,1
643,-1,0,1093,2,4,3,1
221,-1,0,2646,1,4,2,1
210,-1,0,6,1,6,2,1
301,-1,0,670,2,9,3,1
204,-1,0,592,2,0,0,1
643,-1,0,1965,3,5,3,1
643,-1,0,313,1,4,3,1
290,-1,0,40,2,3,3,1
441,-1,0,3462,5,9,0,1
244,-1,0,536,1,4,2,1
485,-1,0,1311,3,1,0,1
457,-1,0,766,2,0,3,1
166,-1,0,2557,3,7,2,1
570,-1,0,79,1,10,0,1
115,-1,0,1318,1,4,0,1
186,-1,0,3462,1,5,0,1
643,-1,0,0,1,5,2,1
154,-1,0,3462,2,4,0,1
258,-1,0,129,1,7,3,1
170,-1,0,469,1,4,2,1
154,-1,0,893,2,4,3,1
434,-1,0,519,1,5,0,1
156,-1,0,3462,1,7,3,1
324,-1,0,643,1,9,0,1
643,-1,0,2338,2,9,3,1
136,-1,0,0,2,4,3,1
131,-1,0,3462,1,9,3,1
98,-1,0,820,1,1,3,1
385,-1,0,1784,2,7,3,1
233,-1,0,1411,2,3,2,1
328,-1,0,3462,1,8,3,1
148,-1,0,206,2,9,2,1
513,-1,0,1388,1,5,3,1
373,-1,0,1807,1,5,3,1
213,-1,0,480,1,9,3,1
349,-1,0,571,1,5,2,1
595,-1,0,3462,2,9,2,1
427,-1,0,1693,1,0,3,1
643,-1,0,80,2,4,0,1
192,-1,0,267,3,4,2,1
643,-1,0,2581,1,3,0,1
643,-1,0,1134,1,8,2,1
467,-1,0,309,2,10,2,1
512,-1,0,3462,2,4,2,1
643,-1,0,3462,1,5,3,1
135,-1,0,375,1,4,3,1
307,-1,0,658,1,6,2,1
287,-1,0,371,1,9,3,1
107,-1,0,2693,2,5,3,1
252,-1,0,329,2,8,3,1
249,-1,0,79,2,0,0,1
360,-1,0,0,5,4,3,1
257,-1,0,3462,1,1,1,1
313,-1,0,775,3,5,3,1
127,-1,0,411,3,9,0,1
277,-1,0,2144,1,5,2,1
133,-1,0,431,1,9,2,1
247,-1,0,123,1,6,2,1
504,-1,0,3462,1,1,2,1
643,-1,0,3462,4,5,3,1
306,-1,0,3462,3,5,2,1
260,-1,0,2178,2,9,1,1
344,-1,0,2991,1,5,2,1
336,-1,0,3462,2,4,0,1
270,-1,0,3462,3,9,2,1
130,-1,0,2411,1,7,0,1
210,-1,0,3462,1,1,3,1
149,-1,0,86,1,5,3,1
476,-1,0,3462,1,9,2,1
255,-1,0,3462,4,4,0,1
438,-1,0,3462,1,4,0,1
221,-1,0,1780,2,4,2,1
281,-1,0,183,1,9,0,1
257,-1,0,3462,2,5,2,1
282,-1,0,3462,2,5,3,1
355,-1,0,542,1,5,0,1
131,-1,0,243,1,5,3,1
143,-1,0,942,1,11,2,1
207,-1,0,254,1,9,3,1
96,-1,0,0,1,9,0,1
297,-1,0,0,1,1,0,1
424,-1,0,992,1,7,0,1
137,-1,0,23,1,8,3,1
643,-1,0,732,2,11,3,1
624,-1,0,3462,1,0,3,1
298,-1,0,0,1,4,1,1
255,-1,0,70,3,3,2,1
418,-1,0,3462,2,4,3,1
146,-1,0,3462,2,5,1,1
149,-1,0,129,1,8,3,1
509,-1,0,3462,1,6,3,1
371,-1,0,1004,1,5,3,1
501,-1,0,3462,1,5,3,1
524,-1,0,914,3,0,0,1
207,-1,0,2326,1,3,2,1
164,-1,0,81,2,4,3,1
139,-1,0,203,1,4,3,1
164,-1,0,3462,1,4,3,1
142,-1,0,240,1,9,3,1
209,-1,0,338,1,0,3,1
643,-1,0,0,2,6,3,1
189,-1,0,0,3,5,3,1
251,-1,0,944,2,4,3,1
401,-1,0,5,1,1,3,1
215,-1,0,697,3,4,2,1
106,-1,0,1948,2,5,0,1
215,-1,0,3462,2,9,1,1
124,-1,0,551,1,4,3,1
643,-1,0,997,2,5,1,1
377,-1,0,477,1,4,1,1
424,-1,0,3462,2,4,2,1
279,-1,0,853,1,9,0,1
445,-1,0,3462,1,8,3,1
212,-1,0,3462,2,4,3,1
217,-1,0,44,1,9,3,1
640,-1,0,1193,1,1,3,1
144,-1,0,230,1,5,3,1
480,-1,0,3462,1,5,3,1
196,-1,0,2384,2,5,3,1
294,-1,0,3401,1,4,0,1
257,-1,0,881,3,7,3,1
368,-1,0,1522,2,8,3,1
416,-1,0,3462,2,5,3,1
182,-1,0,473,1,9,0,1
188,-1,0,3462,1,6,2,1
162,-1,0,3462,2,4,3,1
46,-1,0,3462,3,8,3,1
643,-1,0,0,1,4,0,1
149,-1,0,238,1,4,3,1
566,-1,0,62,1,4,0,1
412,-1,0,2398,1,0,3,1
537,-1,0,704,1,5,3,1
217,-1,0,506,1,6,0,1
181,-1,0,2352,4,4,2,1
358,-1,0,938,1,9,3,1
284,-1,0,1720,2,4,0,1
383,-1,0,1492,1,5,3,1
358,-1,0,1778,1,4,0,1
464,-1,0,0,5,9,1,1
455,-1,0,942,2,5,1,1
368,-1,0,556,2,9,2,1
178,-1,0,3462,1,0,3,1
262,-1,0,1536,1,8,2,1
118,-1,0,235,1,8,3,1
165,-1,0,935,1,4,2,1
